(-0.4698172176946134, -0.7902901124614192, 0.12316314838283282)
(-0.4711233893982141, -0.7888243959105814, 0.11985192431605074)
(-0.47203251491184184, -0.7895319590645677, 0.12104189901232987)
(-0.469175599830262, -0.7898593531844055, 0.12325565474651579)
(-0.4705731018772692, -0.7892711404159631, 0.12073530596542459)
(-0.4716107486294947, -0.7890454927890144, 0.12104447709212307)
(-0.47230229152748127, -0.7891936115839076, 0.1206577449167614)
(-0.4672760386954846, -0.7912793851236453, 0.126319035321246)
(-0.4658204621635398, -0.7919392790155084, 0.12863494717504476)
(-0.4640141716301063, -0.7936053374115939, 0.13179404753185264)
(-0.4633521987549658, -0.7945363506905231, 0.13239136838726617)
(-0.46512623494194627, -0.7945705884077197, 0.1297804081212477)
(-0.4616010205251917, -0.7964845448144631, 0.1348231456321547)
(-0.4639004167802452, -0.7968547375136796, 0.13483162625810818)
(-0.465701820987906, -0.796827227508383, 0.13231111093184844)
(-0.4690525315259777, -0.7962123350285526, 0.12947681933264743)
(-0.47070450137343456, -0.7961784284125485, 0.12823043824060476)
(-0.4693689356678785, -0.7989734119693128, 0.12697682605343097)
(-0.46126833683332247, -0.8051869847143849, 0.1314599172745916)
(-0.4591307464315453, -0.8105126563410306, 0.12982821505851305)
(-0.45335352028971065, -0.8164126179807119, 0.13080336593504316)
(-0.449391687041947, -0.8205712139304868, 0.1295563149372747)
(-0.44461431871185386, -0.8249959297320362, 0.13079199737074454)
(-0.4413683144391801, -0.8294599536848208, 0.13001229888840538)
(-0.4352268643567905, -0.8352452446238892, 0.131723577765809)
(-0.43017842905439463, -0.8398849219152339, 0.13188130237239148)
(-0.42780240792449353, -0.8449406067662832, 0.12808662714968833)
(-0.4216496457799028, -0.8514017401422578, 0.1320075206950746)
(-0.41201129041580975, -0.8586770915939332, 0.13584200337177266)
(-0.40746551935287567, -0.8658631523584974, 0.13224155608823285)
(-0.3973248235747153, -0.8749945737868865, 0.13617786923641395)
(-0.38873890935151034, -0.8837615373747149, 0.14056569136623942)
(-0.38177077500944656, -0.8920350807110135, 0.13590747853728713)
(-0.37012791559927494, -0.9029191881417864, 0.13959845976393792)
(-0.3597552944788973, -0.9137789477766787, 0.14138525266493107)
(-0.35081602434698655, -0.9263156907439778, 0.1404694183637485)
(-0.3392924766623774, -0.939025730022807, 0.14009840360776193)
(-0.3248386817086504, -0.9531537263378864, 0.1457758588534066)
(-0.3099500119629506, -0.9667531955764774, 0.15215406922640828)
(-0.30030831469436414, -0.9786069675859358, 0.14884259042592918)
(-0.28547498077270217, -0.9923349684231212, 0.15255812018653492)
(-0.27329508600143004, -1.0067167654706943, 0.15275690921993612)
(-0.26021130691570593, -1.021129778462323, 0.1564644764268437)
(-0.24706066102071644, -1.0352419886482063, 0.15980544769653315)
(-0.23863033773900622, -1.0483369639841276, 0.15584392822166082)
(-0.22429134887306867, -1.0637793772982056, 0.15844627126831767)
(-0.21132391364992342, -1.0785066283112024, 0.16347623412589263)
(-0.19903389377840885, -1.09258351415986, 0.16343269721862796)
(-0.19025438282931995, -1.108432038766428, 0.1594396799423452)
(-0.17765821917458835, -1.1239842094487014, 0.1572815311584046)
(-0.1617385758316079, -1.1400425003100185, 0.16340651275716755)
(-0.15000474636677652, -1.1557414449648067, 0.16385757440737692)
(-0.13904860219277237, -1.1730970586080909, 0.15966744017421552)
(-0.12850496104794762, -1.191341155474595, 0.15313325147736334)
(-0.11269956789400681, -1.2027033091185118, 0.1647014028027285)
(-0.11216103187926163, -1.209423716006592, 0.159710662902792)
(-0.11317201284841416, -1.2155790747937312, 0.15889354475777218)
(-0.11317201284841394, -1.215579074793731, 0.15889354475777218)
(-0.11317201284841394, -1.215579074793731, 0.15889354475777218)
(-0.10851033933155985, -1.224898506832361, 0.16807025411339072)
(-0.11146465633048841, -1.2267176475280293, 0.16793175110061687)
(-0.11146465633048819, -1.2267176475280293, 0.1679317511006173)
(-0.10985455096884844, -1.2277740535654627, 0.17195772503425966)
(-0.11023396943578634, -1.2287737624545372, 0.17537786128092314)
(-0.11025643284842657, -1.2286851553715927, 0.17469347835254467)
(-0.11168812874861422, -1.2299968792873768, 0.17795346845834858)
(-0.11126478833017528, -1.22917537092972, 0.1750862030253657)
(-0.11126478833017528, -1.22917537092972, 0.1750862030253657)
(-0.11126478833017528, -1.22917537092972, 0.1750862030253657)
(-0.11294858555750298, -1.2285858752352259, 0.17820589808883192)
(-0.11294858555750298, -1.2285858752352259, 0.17820589808883192)
(-0.12229025691042406, -1.2286099764320297, 0.16337867782856175)
(-0.1163084405174657, -1.226571791440286, 0.1727634285173285)
(-0.1163084405174657, -1.2265717914402858, 0.1727634285173285)
(-0.1163084405174657, -1.2265717914402858, 0.1727634285173285)
(-0.1163084405174657, -1.2265717914402858, 0.1727634285173285)
(-0.1163084405174657, -1.2265717914402858, 0.1727634285173285)
(-0.1163084405174657, -1.2265717914402858, 0.1727634285173285)
(-0.1163084405174657, -1.2265717914402858, 0.1727634285173285)
(-0.1163084405174657, -1.2265717914402858, 0.1727634285173285)
(-0.11678412270979788, -1.2229100637981825, 0.1737767420977987)
(-0.12024415633046392, -1.222870494436381, 0.16808016931013237)
(-0.12160482200884282, -1.2227850370787592, 0.16905925106415065)
(-0.12365684157644341, -1.2225260188261908, 0.16756730249092078)
(-0.12712806448302283, -1.2216690009197495, 0.16029274635569113)
(-0.12835879885927803, -1.2221999024796937, 0.16476759558947918)
(-0.13036219263327775, -1.2224241940038747, 0.16714225806439953)
(-0.13307793929479916, -1.2216610012967757, 0.16405562881855684)
(-0.135734739722847, -1.2213014799641422, 0.16426710819992874)
(-0.13988523921982066, -1.2211716215661124, 0.16367515827500845)
(-0.14254174745209358, -1.2223934739316538, 0.16923813075445793)
(-0.15105291056607695, -1.2212918201038856, 0.16098277848465514)
(-0.15664082374877952, -1.2213220118624828, 0.16482061035293394)
(-0.16394662559935425, -1.221474859198873, 0.16826357519879354)
(-0.17436375783858438, -1.2215641126204049, 0.16516293986710062)
(-0.18271370274995058, -1.2212892927882673, 0.16832474683339727)
(-0.19249035984930862, -1.2210548005642423, 0.16822894799127863)
(-0.2041561701004213, -1.221261668556295, 0.17010427168740927)
(-0.21463302035639353, -1.2207320400004495, 0.17167432420672268)
(-0.22743181402206725, -1.2196760489489413, 0.16886039048670254)
(-0.2405346852346848, -1.2195913466479151, 0.17273919041126073)
(-0.2555335784833743, -1.2188585045129836, 0.16887306704232197)
(-0.270915935897596, -1.2183206643604576, 0.17204269603712774)
(-0.28523414451830065, -1.2175482386471865, 0.17092810628495547)
(-0.30135965673900444, -1.2157507594678192, 0.167516006388019)
(-0.31587946226976005, -1.2160567597895064, 0.1753683891134683)
(-0.3351989382147791, -1.2143590664606445, 0.1686012458902746)
(-0.3495604797728651, -1.214295695044728, 0.17306908316060188)
(-0.3688132722726535, -1.2126472300385565, 0.16999938493471656)
(-0.3868914224417407, -1.2110990061307656, 0.17121258237358528)
(-0.407610766073472, -1.2087925207845616, 0.16769451180796713)
(-0.42599640986787013, -1.206847880835528, 0.16715711369834718)
(-0.4446708994671018, -1.2038732645040382, 0.16787083401351044)
(-0.46587765107868695, -1.2023220425910965, 0.16712338330046594)
(-0.487021812792918, -1.2001314054629793, 0.16576507971728116)
(-0.5101608168709062, -1.1983291735745916, 0.16160385328505522)
(-0.5280687898064362, -1.1959283472478766, 0.1649126335845672)
(-0.5510455385607991, -1.1920797539552996, 0.16280049277249065)
(-0.5739848459603853, -1.1874365201341455, 0.15985355140174695)
(-0.5980970586926031, -1.1853167480979325, 0.15808651195097645)
(-0.6183041436802921, -1.1801336794618895, 0.15812393214315668)
(-0.6406011832020014, -1.175460436578681, 0.1567811905671006)
(-0.6626078540815217, -1.1699933249852452, 0.15820983011144785)
(-0.6854638451972863, -1.165333874948631, 0.15762215998289375)
(-0.706792956456074, -1.161499229271146, 0.15879876577637742)
(-0.7285980558006326, -1.1563585178462719, 0.15932770858070144)
(-0.7527823174473325, -1.1496874932197583, 0.15777736998679126)
(-0.7752915250957468, -1.1425666352790134, 0.15853862080811698)
(-0.7983805156606447, -1.1363965073757736, 0.15592887164552782)
(-0.8240040072448773, -1.1290311014930334, 0.15299950834983012)
(-0.8392319144373428, -1.1239716344706856, 0.15300613722403744)
(-0.8459440397757718, -1.1205591856820536, 0.15056538288655608)
(-0.8506223837654567, -1.1172021523641897, 0.14941035943148284)
(-0.8506223837654565, -1.11720215236419, 0.14941035943148262)
(-0.8552158199911191, -1.1125047349056956, 0.14825140876097942)
(-0.8555226144726668, -1.1110819129983303, 0.1457478715360132)
(-0.8603265605290833, -1.1097038837978492, 0.13996426522610395)
(-0.8573377895643111, -1.1087860455027787, 0.14430105030398988)
(-0.8564667361565103, -1.1069036461400186, 0.14407752429391385)
(-0.8561301418132146, -1.104896035058513, 0.14415546665511036)
(-0.8546404321074395, -1.103015720733557, 0.14519363781136363)
(-0.8568265978870926, -1.1023593240511516, 0.14341964903112814)
(-0.8558636157416022, -1.1004296537774674, 0.14618100379142618)
(-0.8584856802681862, -1.0969136734550813, 0.14370617863397772)
(-0.8585119036317048, -1.0934869430945962, 0.14259787414036285)
(-0.8590228674958444, -1.090259833672314, 0.14507657575866295)
(-0.8612201653249878, -1.0834498687421477, 0.13984330988537041)
(-0.8660961796866662, -1.0776602657505872, 0.1389287540847468)
(-0.8702906727120205, -1.0683918758402524, 0.1329809280647689)
(-0.8693266109075444, -1.06005477393266, 0.13760514859948114)
(-0.8738229544794733, -1.0488634243820445, 0.13328371817044715)
(-0.8733112263246052, -1.0379138975958686, 0.13536866757360966)
(-0.8763205807123096, -1.026718250922694, 0.1354891688825801)
(-0.8842765209047432, -1.0124520659149139, 0.12811166843928978)
(-0.8893434033620269, -0.9970042631107072, 0.12198266245823941)
(-0.8884518794743697, -0.9819780431520387, 0.12730378261992836)
(-0.8925670074158094, -0.9656275446720735, 0.12354395455335054)
(-0.896261453694675, -0.950260893650164, 0.12218758122255347)
(-0.9007302767807912, -0.9336218712535813, 0.11895395375539208)
(-0.9026463300290266, -0.9162711659794058, 0.1196431130709592)
(-0.905338369387533, -0.9001559815869009, 0.11913357960376825)
(-0.911044460471202, -0.8821858825835622, 0.11475296202789642)
(-0.9164646062537078, -0.8640499917895215, 0.10972226406266827)
(-0.9208944110083495, -0.8445184157161727, 0.10638973655426032)
(-0.9197665506835784, -0.827295831094403, 0.10648769882304165)
(-0.9188295997749472, -0.8109713385166082, 0.11118888471060262)
(-0.9268138501212333, -0.7907319553330954, 0.10301237159245713)
(-0.9260074484984127, -0.7718173941114852, 0.10489830869078953)
(-0.9311896630995828, -0.7515139483844336, 0.09935941670760329)
(-0.9314315449515869, -0.7326902837015508, 0.09931589111030004)
(-0.9332013747942987, -0.7124095878895613, 0.09792134147840748)
(-0.9339692154479073, -0.6901428053556283, 0.09600465485110532)
(-0.932528083783128, -0.6683933357203895, 0.09669781580603609)
(-0.9355624612841617, -0.6448260145406538, 0.0928462763650546)
(-0.9423509055737864, -0.6210480566108054, 0.08522215377817144)
(-0.9383327287864214, -0.5964196305700493, 0.08773997267822953)
(-0.9383719737173538, -0.5730661971074757, 0.08532615356312045)
(-0.9349529230809026, -0.5499823870228582, 0.0872934895817854)
(-0.937016322417701, -0.5259033212263695, 0.08219630467829031)
(-0.9323159469201083, -0.5002208442340914, 0.0848045313460386)
(-0.9349824561561353, -0.474098004366297, 0.07895273566024796)
(-0.9236199015257645, -0.45366450966549254, 0.08652608716095034)
(-0.9255694726006847, -0.42778733892303333, 0.07998068954141169)
(-0.9255694726006847, -0.42778733892303333, 0.07998068954141169)
(-0.9255694726006847, -0.42778733892303333, 0.07998068954141169)
(-0.9043974593098808, -0.37880839569791713, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.9043974593098809, -0.37880839569791724, 0.09060538630874282)
(-0.8853351174135663, -0.37121864702114415, 0.09230946080286251)
(-0.8860004681109908, -0.3715118299479374, 0.09157362578571515)
(-0.8780205517850181, -0.37500321712348683, 0.10007519263808495)
(-0.8782180239277664, -0.37585149889434777, 0.1008795799834894)
(-0.8770839055136228, -0.375868634287698, 0.10183112616473688)
(-0.873684415351178, -0.3765923014387583, 0.10547249808526438)
(-0.8721305566174788, -0.3776671803400975, 0.1060989379916657)
(-0.8718425477217318, -0.37782024047646323, 0.10652022855611376)
(-0.8696609167148055, -0.3789257264125183, 0.1087923443998795)
(-0.8663752244287621, -0.3804428772157624, 0.11185041849786592)
(-0.8663752244287621, -0.3804428772157624, 0.11185041849786592)
(-0.8663752244287621, -0.3804428772157624, 0.11185041849786592)
(-0.8663752244287621, -0.3804428772157624, 0.11185041849786592)
(-0.8663752244287621, -0.3804428772157624, 0.11185041849786592)
(-0.8663752244287621, -0.3804428772157624, 0.11185041849786592)
(-0.8663752244287621, -0.3804428772157624, 0.11185041849786592)
(-0.8663752244287621, -0.3804428772157624, 0.11185041849786592)
(-0.8603515857580077, -0.3864350745631291, 0.12407838538438432)
(-0.8603515857580077, -0.3864350745631291, 0.12407838538438432)
(-0.8627660247536129, -0.38548436430130373, 0.12246309237213815)
(-0.8682766768093574, -0.38347680326488454, 0.11699094783678698)
(-0.8665715553777167, -0.3845805458519572, 0.12029641088914378)
(-0.8680039565049715, -0.38483039807457886, 0.11910168877326188)
(-0.8673467261933949, -0.38531489013136166, 0.12084191043500603)
(-0.8766593525377409, -0.3815404582618571, 0.11153094559081222)
(-0.8758433267099075, -0.3827437197543835, 0.11409778946049332)
(-0.8762529698547564, -0.38310958824172703, 0.11422680789624828)
(-0.8804643568846746, -0.3833711308861554, 0.11014144152300864)
(-0.8805999805843538, -0.3829105236685164, 0.10931448603997751)
(-0.8859295046803266, -0.3822207289571493, 0.10672429378132509)
(-0.8873318828788859, -0.38211237514995855, 0.10517029379564713)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8921455931748468, -0.3814764769236674, 0.1006426727680434)
(-0.8992234150285425, -0.3802230514992152, 0.09931332581745456)
(-0.899890429302096, -0.3801854991923994, 0.09971244276754287)
(-0.9006838235805028, -0.3796764925868179, 0.09942529495870245)
(-0.9016994263534799, -0.37966508853899694, 0.09851182669006575)
(-0.9000843262971088, -0.3795873083021537, 0.10119664088212232)
(-0.9018091045913792, -0.37989425898217855, 0.09872975392076078)
(-0.8981300217819552, -0.38057631715892026, 0.1026035293949974)
(-0.8981258631816369, -0.3802788856923256, 0.10174670841989131)
(-0.8984199994383325, -0.3801573056314109, 0.10262537870710142)
(-0.8949920053861878, -0.38100096685399243, 0.10585870488241977)
(-0.8896697660370445, -0.38278154324978364, 0.11222082810089362)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8853926759672663, -0.3838063443155999, 0.11657249464837727)
(-0.8617756553576961, -0.38869373335701796, 0.14050911179268422)
(-0.8617756553576963, -0.38869373335701807, 0.14050911179268444)
(-0.8645902451888278, -0.3856044654697073, 0.1372063472813705)
(-0.8621049818912256, -0.38618192702979304, 0.14032058325666252)
(-0.8621049818912256, -0.3861819270297928, 0.14032058325666275)
(-0.8621049818912256, -0.3861819270297928, 0.14032058325666275)
(-0.8621049818912256, -0.3861819270297928, 0.14032058325666275)
(-0.8621049818912256, -0.3861819270297928, 0.14032058325666275)
(-0.8621049818912256, -0.3861819270297928, 0.14032058325666275)
(-0.8621049818912256, -0.3861819270297928, 0.14032058325666275)
(-0.8621049818912256, -0.3861819270297928, 0.14032058325666275)
(-0.8621049818912256, -0.3861819270297928, 0.14032058325666275)
(-0.8733879763514583, -0.37123192461573473, 0.12407760709694027)
(-0.8780111615007846, -0.3682345911597029, 0.11870108054300399)
(-0.8807950543363483, -0.3665576299503768, 0.11560909710295775)
(-0.8785332663920014, -0.36662324289983017, 0.11626420671161863)
(-0.8781488148535259, -0.36588809515946596, 0.11664977984526481)
(-0.881905314588648, -0.36326711586744176, 0.11113775885485944)
(-0.8867981015635777, -0.3595494703688211, 0.10692299742996614)
(-0.8895591854110543, -0.35856017968639686, 0.10392620747240344)
(-0.8905413557960651, -0.3567472041064528, 0.10439548609214833)
(-0.8928280046320789, -0.35361094963900963, 0.10052927988178872)
(-0.8945743158153445, -0.35180822301554204, 0.0979355206826229)
(-0.9025604835286041, -0.34751462746249584, 0.08986786416299242)
(-0.8987608476519822, -0.3486683748918127, 0.09402899506644191)
(-0.9057665101854779, -0.3461404282659736, 0.08610146249846351)
(-0.9049602137710155, -0.34554715540193937, 0.08529535388840559)
(-0.9050350203822224, -0.3447610031921935, 0.08441910124797958)
(-0.9007737049707247, -0.34696972774542145, 0.0893702457247949)
(-0.902634764870361, -0.34594814903780957, 0.08629997850547588)
(-0.9037448956690948, -0.3450803533733886, 0.08430587258720279)
(-0.9038598962346497, -0.34497361932491244, 0.08338597160196803)
(-0.9004875849132397, -0.3457475552978234, 0.08624342140299013)
(-0.9036687184147304, -0.34471747079949466, 0.0830934640172285)
(-0.9017950428449646, -0.34465074385380867, 0.08423216312403459)
(-0.8981036720367259, -0.34660079658789655, 0.08657137015869809)
(-0.9011377476140976, -0.3448840804969443, 0.08293837877375165)
(-0.8970967994622794, -0.34650000499514066, 0.08789620716785174)
(-0.901199835672436, -0.3445379275518208, 0.08285283162731139)
(-0.9006751464539782, -0.34487767864680974, 0.08281128248801517)
(-0.8970339301938551, -0.3460417425783672, 0.08555820584088836)
(-0.8944626603178958, -0.34774953505160755, 0.08866261092791605)
(-0.8949575914409651, -0.3484698484786608, 0.08759206091259886)
(-0.8952933049211353, -0.3485179599313355, 0.08641065691965899)
(-0.8933875422277955, -0.3501556588302289, 0.0891436615861485)
(-0.894595744064099, -0.34957316035868424, 0.08687189674185913)
(-0.9016076459920273, -0.34773732156294257, 0.0805338088121812)
(-0.8879624833117441, -0.3530281900227529, 0.09200813474079994)
(-0.8881319638933998, -0.3530105531798957, 0.09205670167040547)
(-0.8905550369473625, -0.3531104784568888, 0.08939683545607457)
(-0.8865302833143118, -0.3555087853765929, 0.09442376275919817)
(-0.8879540011747051, -0.35430790584968563, 0.09136706493257019)
(-0.8864851716561493, -0.35585094779812265, 0.09276181461941668)
(-0.8850343548108719, -0.3575671046740293, 0.09490147607657695)
(-0.8854791420867372, -0.3571600133429427, 0.09396599266046324)
(-0.8854070439829984, -0.3568251506745719, 0.09420014461034354)
(-0.8858009860199927, -0.35754399811455617, 0.09327938494708987)
(-0.883344756748383, -0.35775300153695233, 0.09519647341435222)
(-0.8825293661886131, -0.3571693793685049, 0.09502365056509343)
(-0.8791415816541697, -0.3583550763730796, 0.09762719748989923)
(-0.87940389490839, -0.3571689054405204, 0.09603347069640678)
(-0.8773570313750407, -0.35610468875107504, 0.09718806526369783)
(-0.8798750294981029, -0.3542914950757141, 0.09447667170701335)
(-0.8773462877984628, -0.35506724169909254, 0.09575368766543746)
(-0.8783417069334907, -0.3536263998160448, 0.09221876731890277)
(-0.8761261233364279, -0.3535323620323194, 0.09496767848628251)
(-0.8765946637976247, -0.3523020793818541, 0.09329103653801707)
(-0.876149654412987, -0.35091361898691276, 0.09207520327107255)
(-0.8772607363295069, -0.34912972087353367, 0.08933224362291003)
(-0.8798797136268932, -0.34735479729228946, 0.0853799944708582)
(-0.8804006947118002, -0.34585839636890303, 0.08337451120954054)
(-0.8778601144314538, -0.34565010956199993, 0.08488961599484313)
(-0.8766960599363192, -0.34585034686159477, 0.08509145674149643)
(-0.8784631454957572, -0.3452498695013033, 0.0832210029521081)
(-0.8787442474712772, -0.3435627989277985, 0.08103489233131977)
(-0.869263686322693, -0.3416912581698388, 0.08415600915477972)
(-0.869263686322693, -0.34169125816983925, 0.08415600915477972)
(-0.8572850376042314, -0.3355555122017312, 0.08448559729718186)
(-0.8532395644333943, -0.333753642221292, 0.08473219511518115)
(-0.8489265729496254, -0.3299769993758752, 0.08358348411295369)
(-0.8432044482838342, -0.32996637190017464, 0.08550370647781325)
(-0.8343049228435986, -0.32988234636958924, 0.09037666466797778)
(-0.8239539719713398, -0.33064465063647375, 0.09783142685369306)
(-0.8293639144804712, -0.3248997404768663, 0.08877184271870142)
(-0.8280581735824748, -0.321149779670137, 0.08511869449524734)
(-0.819713835194062, -0.31900348579346016, 0.0872071772521048)
(-0.8142361243096075, -0.3150444501425661, 0.0862076450682161)
(-0.8109735018876814, -0.308304105115609, 0.08051321316641391)
(-0.7995774117102343, -0.3043410059498879, 0.08293226342742388)
(-0.7870366171256635, -0.2989734831632338, 0.0847657821820198)
(-0.7805553838976023, -0.2894188334054095, 0.07868420176459745)
(-0.7627615389057313, -0.2855600925204995, 0.08548867906616264)
(-0.7527049894646447, -0.2777065450874886, 0.08195623810228825)
(-0.7373391081806928, -0.27103328279420913, 0.08395237626139362)
(-0.724491196619512, -0.2635370129748358, 0.08295382005303731)
(-0.7135624677105947, -0.2540107345733009, 0.08005596441073815)
(-0.7010297747466059, -0.24349838012910652, 0.07700989642333989)
(-0.6816222225829907, -0.2357373611148441, 0.07999474716900723)
(-0.6609391101581685, -0.2299836600442795, 0.08397808709089283)
(-0.6466210518528688, -0.22070331458971326, 0.08294520263272553)
(-0.6346008380368382, -0.20911086535297618, 0.0756984568064687)
(-0.6104524061074019, -0.20344802930543848, 0.08262591498009808)
(-0.5957179418060559, -0.19206036199081566, 0.0774421008428059)
(-0.5777475674951535, -0.18337970882165933, 0.07633784872027838)
(-0.5577662027126109, -0.1763095387391176, 0.07809840266126322)
(-0.5406092061920709, -0.166510173753186, 0.07520121269355196)
(-0.5216441931679561, -0.15883360184965434, 0.07561976648363467)
(-0.4999619754532618, -0.15171116960917452, 0.07904149288625106)
(-0.4825153693713795, -0.1426300272495422, 0.07611088592822846)
(-0.4631550637477193, -0.13403175997038097, 0.07575530552771093)
(-0.4427470455792919, -0.1262251254591329, 0.07537662553327085)
(-0.4232540325334855, -0.11759646057133855, 0.07331554866703671)
(-0.3987205758995429, -0.11125075199312218, 0.07718535490111944)
(-0.3756828622580395, -0.10309435501287867, 0.07704389418299185)
(-0.3549273850787089, -0.09444851029598222, 0.0752979329184138)
(-0.3324854100000679, -0.08787502933536429, 0.07562475269528024)
(-0.31353752199549545, -0.07741144007934708, 0.06842610473328259)
(-0.2846711922875709, -0.0739946160811693, 0.07405218883041265)
(-0.26247743904468934, -0.06682540014767824, 0.07218812626720505)
(-0.23882844988259222, -0.06206727101405174, 0.07310259345754044)
(-0.21825015464966335, -0.053948212394425155, 0.06750510632211104)
(-0.20513245747908315, -0.03642467012403139, 0.04317511152010467)
(-0.16823445930170622, -0.05257442245110844, 0.08402403483203247)
(-0.204528128087336, -0.005075054749653418, -0.0027727944134596783)
(-0.20617226840051472, -0.0030379629525397744, 0.0016164609726101453)
(-0.20628425543336393, -0.002320600969978548, 0.0025296795387146354)
(-0.20542139551682215, -0.0035280578363823256, 9.615156561926241e-05)
(-0.20465386578723854, -0.0041766103662260745, -0.0014280953310423783)
(-0.2078978244006553, -0.0007777418996806063, 0.006503038084439083)
(-0.20763086318111723, -0.001191529651564771, 0.005582661616591267)
(-0.20639651832105554, -0.002603782273373545, 0.0024031111006959094)
(-0.20523657268159612, -0.003834194246544298, -0.0009527522299168645)
(-0.2041147300420707, -0.00521385897945692, -0.003569943342633053)
(-0.2047074416297795, -0.00396321843160341, -0.001501391641709926)
(-0.20575906345322825, -0.002823952552053366, 0.001487619586127753)
